typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","643","RUS","Russian Federation","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1226296.69","false","8","kg","1226296.69","false","1226296.69","false","0","false","0","626161.78","626161.78","0","false","true",
"C","A","20210101","2021","52","2021","646","RWA","Rwanda","X","Export","0","W00","World","0","W00","World","H4","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","211","false","8","kg","211","false","211","false","0","false",,"632.6","632.6","0","false","true",
"C","A","20210101","2021","52","2021","682","SAU","Saudi Arabia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","183246","false","8","kg","183246","false","183246","false","0","false",,"455496.255","455496.255","0","false","true",
"C","A","20210101","2021","52","2021","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8286825","false","8","kg","8286825","false","8286825","false","0","false","17287413","16376430","16376430","0","false","true",
"C","A","20210101","2021","52","2021","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23174","false","8","kg","23174","false","23174","false","0","false","0","40514.143","40514.143","0","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150472.282","true","21","1000 KG","150.45","false","150472.282","true","0","false",,"1648698.512","1648698.512","6","false","true",
"C","A","20210101","2021","52","2021","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","264465","false","8","kg","264465","false","264465","false","0","false",,"1188320.479","1188320.479","0","false","true",
"C","A","20210101","2021","52","2021","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119579.92","false","8","kg","119579.92","false","119579.92","false","0","false","0","347352.889","347352.889","0","false","true",
"C","A","20210101","2021","52","2021","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2731684.8","false","8","kg","2731684.8","false","2731684.8","false","0","false","0","13763558.223","13763558.223","0","false","true",
"C","A","20210101","2021","52","2021","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","316572015.295","false","8","kg","316572015.295","false","316572015.295","false","0","false","0","853100968.86","853100968.86","0","false","true",
"C","A","20210101","2021","52","2021","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","148304.844","true","-1","N/A","0","false","148304.844","true","0","false",,"463821.951","463821.951","6","false","true",
"C","A","20210101","2021","52","2021","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10984","false","8","kg","10984","false","10984","false","0","false","0","58281.176","58281.176","0","false","true",
"C","A","20210101","2021","52","2021","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15027.437","true","8","kg","15027","false","15027.437","true","0","false",,"109938.099","109938.099","6","false","true",
"C","A","20210101","2021","52","2021","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26","false","8","kg","26","false","26","false","0","false","0","151.808","151.808","0","false","true",
"C","A","20210101","2021","52","2021","784","ARE","United Arab Emirates","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57847.65","false","8","kg","57847.65","false","57847.65","false","0","false","0","266099.372","266099.372","0","false","true",
"C","A","20210101","2021","52","2021","788","TUN","Tunisia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","535030","false","8","kg","535030","false","535030","false","0","false","0","2476588.462","2476588.462","0","false","true",
"C","A","20210101","2021","52","2021","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42108594","false","8","kg","42108594","false","42108594","false","0","false",,"46147835","46147835","0","false","true",
"C","A","20210101","2021","52","2021","800","UGA","Uganda","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","412","false","8","kg","412","false","412","false","0","false",,"465.71","465.71","0","false","true",
"C","A","20210101","2021","52","2021","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","448062.29","false","8","kg","448062.29","false","448062.29","false","0","false","0","454573.8","454573.8","0","false","true",
"C","A","20210101","2021","52","2021","807","MKD","North Macedonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3178","false","8","kg","3178","false","3178","false","0","false","0","1943.21","1943.21","0","false","true",
"C","A","20210101","2021","52","2021","818","EGY","Egypt","X","Export","0","W00","World","0","W00","World","H4","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22185112.246","true","-1","N/A","0","false","22185112.246","true","0","false",,"109712474.655","109712474.655","6","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","266935","false","8","kg","266935","false","266935","false","0","false","0","1521958.949","1521958.949","0","false","true",
"C","A","20210101","2021","52","2021","834","TZA","United Rep. of Tanzania","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38.25","false","8","kg","38.25","false","38.25","false","0","false","0","5.02","5.02","0","false","true",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","137500760","false","8","kg","137500760","false","137500760","false","0","false","0","573900820","573900820","0","false","true",
"C","A","20210101","2021","52","2021","858","URY","Uruguay","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","576","false","8","kg","576","false","576","false","0","false",,"3423","3423","0","false","true",
"C","A","20210101","2021","52","2021","860","UZB","Uzbekistan","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","202362.35","true","21","1000 KG","0","false","202362.35","true","0","false","0","986684.98","986684.98","6","false","true",
"C","A","20210101","2021","52","2021","894","ZMB","Zambia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","852.2","false","8","kg","852.2","false","852.2","false","0","false",,"1475.754","1475.754","0","false","true",
"C","A","20220101","2022","52","2022","8","ALB","Albania","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","206263","false","8","kg","206263","false","206263","false","0","false",,"238781.511","238781.511","0","false","true",
"C","A","20220101","2022","52","2022","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10083808","false","8","kg","10083808","false","10083808","false","0","false",,"17912887.12","17912887.12","0","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2247371.85","false","8","kg","2247371.85","false","2247371.85","false","2939314.49","false",,"17559119.126","17559119.126","0","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1229382","false","8","kg","1229382","false","1229382","false","0","false",,"4691499.081","4691499.081","0","false","true",
"C","A","20220101","2022","52","2022","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5298.21","false","8","kg","5298.21","false","5255.53","false","0","false",,"33541.303","33541.303","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2043490.45","false","8","kg","2043490.45","false","2043490.45","false","0","false",,"16799631.9","16799631.9","0","false","true",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37099720.52","false","8","kg","37099720.52","false","37099720.52","false","0","false",,"162769035.993","162769035.993","0","false","true",
"C","A","20220101","2022","52","2022","60","BMU","Bermuda","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false",,"332.7","332.7","0","false","true",
"C","A","20220101","2022","52","2022","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20678.6","false","8","kg","20678.6","false","20678.6","false","0","false",,"45530.73","45530.73","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140.9","false","8","kg","140.9","false","173.9","false","0","false",,"988.351","988.351","0","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63511","false","8","kg","63511","false","63843","false","0","false","0","85786","85786","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","568628","false","8","kg","568628","false","568628","false","0","false",,"1776713.592","1776713.592","0","false","true",
"C","A","20220101","2022","52","2022","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4419226","false","8","kg","4419226","false","4419226","false","0","false",,"22620915.732","22620915.732","0","false","true",
"C","A","20220101","2022","52","2022","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","8","kg","22","false","22","false","0","false","225.271","225.271","225.271","0","false","true",
"C","A","20220101","2022","52","2022","144","LKA","Sri Lanka","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49499.6","false","8","kg","49499.6","false","49499.6","false","0","false","0","510726.922","510726.922","0","false","true",
"C","A","20220101","2022","52","2022","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23999.2","false","8","kg","23999.2","false","23999.2","false","0","false",,"46802.21","46802.21","0","false","true",
"C","A","20220101","2022","52","2022","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3608730","false","8","kg","3608730","false","3608730","false","0","false",,"11590947","11590947","0","false","true",
"C","A","20220101","2022","52","2022","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5036.61","false","8","kg","5036.61","false","5036.61","false","0","false",,"37049.41","37049.41","0","false","true",
"C","A","20220101","2022","52","2022","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","685734.9","false","8","kg","685734.9","false","685734.9","false","0","false",,"983611.34","983611.34","0","false","true",
"C","A","20220101","2022","52","2022","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","279796.02","false","8","kg","279796.02","false","279796.02","false","0","false",,"911054","911054","0","false","true",
"C","A","20220101","2022","52","2022","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","215163","false","8","kg","215163","false","215163","false","0","false",,"889954","889954","0","false","true",
"C","A","20220101","2022","52","2022","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","449964","false","8","kg","449964","false","449964","false","0","false",,"1342386.24","1342386.24","0","false","true",
"C","A","20220101","2022","52","2022","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","282.6","false","8","kg","282.6","false","282.6","false","0","false",,"2789.14","2789.14","0","false","true",
"C","A","20220101","2022","52","2022","218","ECU","Ecuador","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","723.1","false","21","1000 KG","0.723","false","723.1","false","0","false",,"1685.7","1685.7","0","false","true",
"C","A","20220101","2022","52","2022","222","SLV","El Salvador","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32.97","false","8","kg","32.97","false","32.97","false","0","false","0","30","30","0","false","true",
"C","A","20220101","2022","52","2022","231","ETH","Ethiopia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1700053.46","false","8","kg","1700053.46","false","1700053.46","false","0","false",,"5343805.273","5343805.273","0","false","true",
"C","A","20220101","2022","52","2022","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","302383.77","false","8","kg","302383.77","false","302383.77","false","0","false",,"514537.37","514537.37","0","false","true",
"C","A","20220101","2022","52","2022","242","FJI","Fiji","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","416.55","false","8","kg","416.55","false","416.55","false","0","false",,"173.98","173.98","0","false","true",
"C","A","20220101","2022","52","2022","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2709","false","8","kg","2709","false","2709","false","0","false",,"10637.897","10637.897","0","false","true",
"C","A","20220101","2022","52","2022","251","FRA","France","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9729933","false","8","kg","9729933","false","9729933","false","0","false",,"38840943.428","38840943.428","0","false","true",
"C","A","20220101","2022","52","2022","268","GEO","Georgia","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101947","false","8","kg","101947","false","101947","false","0","false",,"133046.704","133046.704","0","false","true",
"C","A","20220101","2022","52","2022","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7447558","false","8","kg","7447558","false","7447558","false","0","false",,"26943148.474","26943148.474","0","false","true",
"C","A","20220101","2022","52","2022","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32","false","8","kg","32","false","396","false","0","false",,"153.695","153.695","0","false","true",
"C","A","20220101","2022","52","2022","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75334811.491","true","8","kg","75188910","false","75334811.491","true","0","false",,"137513255.705","137513255.705","6","false","true",
"C","A","20220101","2022","52","2022","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6236386","false","8","kg","6236386","false","6236386","false","0","false",,"2946808","2946808","0","false","true",
"C","A","20220101","2022","52","2022","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59824","false","8","kg","59824","false","59824","false","0","false",,"439778.897","439778.897","0","false","true",
"C","A","20220101","2022","52","2022","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","204285","false","8","kg","204285","false","204282.3","false","0","false",,"608932","608932","0","false","true",
"C","A","20220101","2022","52","2022","352","ISL","Iceland","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7627","false","8","kg","7627","false","7627","false","0","false",,"43823.562","43823.562","0","false","true",
"C","A","20220101","2022","52","2022","364","IRN","Iran","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","374986","false","8","kg","374986","false","374986","false","0","false",,"595161","595161","0","false","true",
"C","A","20220101","2022","52","2022","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235307","false","8","kg","235307","false","235307","false","0","false",,"1932165.218","1932165.218","0","false","true",
"C","A","20220101","2022","52","2022","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224.995","true","-1","N/A","0","false","224.995","true","0","false",,"1000","1000","6","false","true",
"C","A","20220101","2022","52","2022","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10923483","false","8","kg","10923483","false","10923483","false","0","false",,"40218159.643","40218159.643","0","false","true",
"C","A","20220101","2022","52","2022","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1790","false","8","kg","1790","false","1790","false","0","false",,"2732.266","2732.266","0","false","true",
"C","A","20220101","2022","52","2022","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2183462","false","8","kg","2183462","false","2183462","false","0","false","0","39860912.04","39860912.04","0","false","true",
"C","A","20220101","2022","52","2022","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3150","false","8","kg","3150","false","3150","false","0","false",,"134.55","134.55","0","false","true",
"C","A","20220101","2022","52","2022","400","JOR","Jordan","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1844522.728","true","-1","N/A","0","false","1844522.728","true","0","false",,"8198077.412","8198077.412","6","false","true",
"C","A","20220101","2022","52","2022","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12171.05","false","8","kg","12171.05","false","12171.05","false","0","false",,"88043.209","88043.209","0","false","true",
"C","A","20220101","2022","52","2022","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3741632.24","false","8","kg","3741632.24","false","3741632.24","false","0","false",,"57579216","57579216","0","false","true",
"C","A","20220101","2022","52","2022","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2155349","false","8","kg","2155349","false","2155349","false","0","false",,"1731160","1731160","0","false","true",
"C","A","20220101","2022","52","2022","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45958","false","8","kg","45958","false","45958","false","0","false",,"362515","362515","0","false","true",
"C","A","20220101","2022","52","2022","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","486288","false","8","kg","486288","false","486288","false","0","false",,"1784812.123","1784812.123","0","false","true",
"C","A","20220101","2022","52","2022","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","325194.086","false","8","kg","325194.086","false","325194.086","false","0","false",,"614836","614836","0","false","true",
"C","A","20220101","2022","52","2022","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","199095.108","false","8","kg","199095.108","false","199095.108","false","0","false",,"1310176.158","1310176.158","0","false","true",
"C","A","20220101","2022","52","2022","450","MDG","Madagascar","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123.5","false","8","kg","123.5","false","123.5","false","0","false",,"66.697","66.697","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22969.036","false","8","kg","22969.036","false","22969.036","false","0","false",,"251595.267","251595.267","0","false","true",
"C","A","20220101","2022","52","2022","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false",,"144.268","144.268","0","false","true",
"C","A","20220101","2022","52","2022","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","201604218","false","8","kg","201604218","false","201604218","false","0","false",,"784803182","784803182","0","false","true",
"C","A","20220101","2022","52","2022","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H5","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1410386","false","8","kg","1410386","false","1410386","false","0","false",,"1320654","1320654","0","false","true",
"C","A","20220101","2022","52","2022","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3250","false","8","kg","3250","false","3250","false","0","false",,"58334.308","58334.308","0","false","true",
"C","A","20220101","2022","52","2022","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H6","HS","true","081010","Fruit, edible; strawberries, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22379466.22","false","8","kg","22379466.22","false","22379466.22","false","0","false",,"68336621.603","68336621.603","0","false","true",
